serverLabel,mid,cpu,memory
67.132.30.122,1341,0.5,0.4995
67.132.30.121,9168,0.5,0.4995
67.132.30.105,11913,1,1
67.131.44.17,1943,0.5,0.4995
67.129.144.49,5446,0.5,0.2493
67.129.144.27,6254,0.5,0.749
66.61.174.200,7575,0.5,0.2493
66.61.174.192,3473,0.5,0.4995
66.61.174.160,10669,0.5,0.4995
66.61.173.98,6896,0.5,0.2493
66.61.173.89,8741,0.25,0.2498
66.61.173.88,2369,0.5,0.2493
66.61.173.8,1217,0.5,0.2493
66.61.173.177,6063,0.5,0.2493
66.61.173.155,567,0.5,0.4995
66.61.173.139,1686,0.5,0.4995
66.61.173.136,11107,0.5,0.4995
66.61.173.131,11592,1,1
66.61.173.130,9458,0.5,0.2493
66.61.173.120,909,0.5,0.4995
66.61.173.115,10792,0.5,0.4995
66.61.173.114,8789,0.5,0.4995
66.61.173.106,8158,0.5,0.4995
66.61.173.105,2865,0.5,0.4995
66.61.172.42,3338,0.5,0.4995
66.61.172.105,174,0.5,0.4995
66.61.170.74,4906,0.5,0.2493
66.61.170.105,11356,0.5,0.4995
66.61.168.192,2616,0.5,0.4995
66.61.168.184,8161,0.5,0.4995
66.61.168.179,5382,0.5,0.4995
66.61.168.144,790,0.5,0.4995
66.61.167.64,12085,1,1
66.61.167.59,8928,0.5,0.4995
66.61.167.58,3857,0.5,0.2493
66.61.167.57,12005,1,1
66.61.167.56,6233,0.5,0.749
66.61.167.51,793,0.5,0.4995
66.61.167.42,2241,0.5,0.4995
66.61.166.66,8079,0.5,0.4995
66.61.166.58,11103,0.5,0.4995
66.61.166.42,8832,0.5,0.2493
66.61.166.19,8986,0.5,0.4995
66.61.166.10,8923,0.5,0.4995
66.61.164.145,6642,0.5,0.2493
66.61.164.130,6199,0.5,0.2493
66.44.89.153,8489,0.5,0.4995
66.44.89.137,8498,0.5,0.4995
66.210.41.91,7989,0.5,0.4995
66.210.41.18,7242,0.5,0.4995
66.210.41.107,8325,0.5,0.4995
66.210.41.10,3426,0.5,0.2493
66.198.8.89,12199,1,1
66.198.8.88,1186,0.5,0.2493
66.198.8.73,67,0.5,0.4995
66.198.26.8,2840,0.5,0.4995
66.198.26.65,1114,0.5,0.4995
66.198.26.50,5863,0.5,0.749
66.198.26.42,4817,0.5,0.749
66.198.26.35,730,0.5,0.4995
66.198.26.34,3524,0.5,0.4995
66.198.26.27,5696,0.5,0.2493
66.198.26.19,11312,0.5,0.4995
66.198.26.18,995,0.5,0.4995
66.198.26.16,217,0.5,0.4995
66.198.26.11,11742,1,1
66.198.26.10,9773,0.5,0.4995
66.198.13.211,10026,0.5,0.4995
66.18.255.194,4628,0.5,0.4995
66.152.103.74,6726,0.5,0.2493
66.152.103.73,11594,1,1
66.152.103.72,9144,0.5,0.4995
66.130.62.155,7981,0.5,0.2493
66.130.62.153,3526,0.5,0.2493
66.130.62.147,10290,0.5,0.4995
66.110.98.209,2860,0.5,0.4995
66.110.98.208,4748,0.5,0.4995
66.110.98.202,321,0.5,0.4995
66.110.36.218,9522,0.5,0.4995
66.110.36.193,3298,0.5,0.4995
66.110.33.168,433,0.5,0.4995
66.110.33.153,3170,0.5,0.2493
65.36.0.154,1730,0.5,0.4995
65.36.0.147,1381,0.5,0.4995
65.36.0.146,9203,0.5,0.4995
65.36.0.145,10819,0.5,0.2493
65.222.200.99,3317,0.5,0.4995
65.222.200.96,3087,0.5,0.4995
65.222.200.89,1435,0.5,0.4995
65.222.200.83,7207,0.5,0.4995
65.222.200.81,12471,0.5,0.4995
65.222.200.75,10177,0.5,0.4995
65.222.200.73,6461,0.5,0.4995
65.222.200.58,8794,0.5,0.4995
65.222.200.56,284,0.5,0.4995
65.222.200.49,3026,0.5,0.4995
65.222.200.32,6107,0.5,0.749
65.222.200.192,3901,0.5,0.2493
65.222.200.18,4789,0.5,0.749
65.222.200.170,3277,0.5,0.4995
65.222.200.16,4175,0.5,0.2493
65.222.200.155,1403,0.5,0.4995
65.222.200.147,12347,1,1
65.222.200.144,6462,0.5,0.4995
65.222.200.129,10052,0.5,0.4995
65.222.200.128,11935,1,1
65.222.200.121,5780,0.5,0.2493
65.222.200.120,6114,0.5,0.2493
65.222.200.107,6956,0.5,0.749
65.222.200.104,3274,0.5,0.4995
65.216.231.91,6611,0.5,0.2493
65.216.231.82,11764,1,1
65.216.231.185,8238,0.5,0.2493
65.216.231.177,11923,1,1
65.216.231.176,4404,0.5,0.4995
65.216.231.163,8220,0.5,0.4995
65.216.231.145,2698,0.5,0.4995
65.216.231.139,1688,0.5,0.4995
65.216.231.137,5789,0.5,0.2493
65.216.231.136,93,0.5,0.4995
65.216.231.129,1716,0.5,0.4995
65.216.231.106,5377,0.5,0.4995
65.216.231.105,5888,0.5,0.2493
65.216.231.104,2951,0.5,0.4995
65.202.58.88,2002,0.5,0.2493
65.202.58.79,973,0.5,0.4995
65.202.58.71,5812,0.5,0.2493
65.202.58.64,6796,0.5,0.2493
65.202.58.56,3605,0.5,0.2493
65.202.58.55,11545,0.5,0.4995
65.202.58.54,11527,0.5,0.4995
65.202.58.40,7142,0.5,0.4995
65.202.58.38,7730,0.5,0.2493
65.202.58.32,4540,0.5,0.4995
65.202.58.25,8105,0.5,0.4995
65.202.58.17,1786,0.5,0.4995
65.202.58.16,3951,0.5,0.2493
65.202.58.10,9902,0.5,0.2493
65.202.184.8,12178,1,1
65.202.184.66,11902,1,1
65.202.184.25,11924,1,1
65.202.184.16,9605,0.5,0.4995
65.202.184.104,4775,0.5,0.749
65.183.12.176,8436,0.5,0.2493
65.183.12.170,335,0.5,0.4995
65.183.115.90,11751,1,1
65.183.115.89,5877,0.5,0.749
65.183.115.88,11324,0.5,0.4995
65.175.141.222,7635,0.5,0.4995
65.175.141.202,115,0.5,0.4995
65.175.141.201,615,0.5,0.4995
65.175.141.200,11940,1,1
65.158.94.137,219,0.5,0.4995
65.158.47.82,3895,0.5,0.2493
65.158.47.74,5474,0.5,0.2493
65.158.47.48,2471,0.5,0.2493
65.158.47.42,879,0.5,0.4995
65.158.47.41,9347,0.5,0.4995
65.158.47.27,10859,0.5,0.749
65.158.47.105,1834,0.5,0.4995
65.158.47.104,1513,0.5,0.4995
65.158.122.9,4090,0.5,0.2493
65.158.122.16,3070,0.5,0.4995
65.158.122.10,6319,0.5,0.2493
65.153.18.98,211,0.5,0.4995
65.153.18.9,4654,0.5,0.4995
65.153.18.56,475,0.5,0.4995
65.153.18.24,3575,0.5,0.2493
65.153.18.18,3413,0.5,0.4995
65.153.18.105,6251,0.5,0.749
65.152.202.208,4038,0.5,0.2493
65.152.2.202,10430,0.5,0.4995
65.152.116.58,1248,0.5,0.2493
65.152.116.48,8338,0.5,0.4995
65.152.116.33,10486,0.25,0.2498
65.152.116.27,1191,0.5,0.2493
65.152.116.26,5897,0.5,0.2493
64.86.95.178,5796,0.5,0.2493
64.86.95.177,4955,0.5,0.749
64.73.120.139,3184,0.5,0.4995
64.73.120.138,4280,0.5,0.2493
64.73.120.136,10256,0.5,0.2493
64.48.225.27,3699,0.5,0.2493
64.48.225.17,2797,0.5,0.4995
64.48.225.138,2003,0.5,0.4995
64.48.225.137,6565,0.5,0.2493
64.48.225.131,248,0.5,0.4995
64.4.76.113,10710,0.5,0.4995
64.4.76.112,4275,0.5,0.2493
64.4.76.106,10897,0.5,0.749
64.4.76.105,5347,0.5,0.749
64.33.158.106,12014,1,1
64.145.89.120,5648,0.5,0.2493
64.126.131.3,1677,0.5,0.4995
64.124.167.89,9728,0.5,0.2493
63.243.244.40,2487,0.5,0.2493
63.243.244.32,1581,0.5,0.4995
63.243.244.121,5011,0.5,0.749
63.243.242.171,11003,0.5,0.749
63.243.228.72,11373,0.5,0.4995
63.243.228.41,5077,0.5,0.749
63.243.228.25,12360,0.5,0.4995
63.243.228.18,7914,0.5,0.4995
63.243.224.177,3206,0.5,0.4995
63.243.224.152,982,0.5,0.4995
63.243.224.136,8637,0.5,0.2493
63.238.251.9,8801,0.5,0.4995
63.238.216.91,4287,0.5,0.2493
63.238.216.81,8990,0.5,0.4995
63.238.216.72,10962,0.5,0.2493
63.238.216.65,8100,0.5,0.4995
63.237.67.72,12120,1,1
63.235.20.162,6878,0.5,0.2493
63.235.20.161,1111,0.5,0.2493
63.227.135.42,626,0.5,0.4995
63.219.254.122,12486,0.5,0.4995
63.218.95.161,1088,0.5,0.4995
63.217.250.58,11521,0.5,0.4995
63.217.250.32,7954,0.5,0.4995
63.217.21.17,3492,0.5,0.4995
63.217.208.169,4547,0.5,0.4995
63.217.208.162,10624,0.5,0.4995
63.217.208.155,11483,0.5,0.4995
63.217.208.154,713,0.5,0.4995
63.217.208.153,8062,0.5,0.2493
63.217.208.152,7930,0.5,0.4995
63.217.208.137,8105,0.5,0.4995
63.217.115.123,10908,0.5,0.4995
63.217.115.115,9225,0.5,0.2493
63.151.44.41,1301,0.5,0.2493
63.130.76.99,1505,0.5,0.4995
63.130.76.112,4084,0.5,0.2493
62.84.6.203,12421,0.5,0.2493
62.84.6.202,1233,0.5,0.4995
62.84.6.201,2283,0.5,0.2493
62.80.147.8,6076,0.5,0.749
62.80.147.16,10091,0.5,0.2493
62.8.89.9,7312,0.5,0.4995
62.8.89.8,8692,0.5,0.4995
62.8.89.7,6342,0.5,0.2493
62.8.89.6,1679,0.5,0.4995
62.8.89.25,3775,0.5,0.2493
62.8.89.15,2222,0.5,0.4995
62.78.83.160,8473,0.5,0.4995
62.78.83.144,2388,0.5,0.2493
62.78.83.138,11538,0.5,0.749
62.78.83.136,11431,0.5,0.4995
62.65.193.33,8555,0.5,0.2493
62.65.193.24,11326,0.5,0.4995
62.65.193.16,7956,0.5,0.4995
62.61.132.90,9712,0.5,0.4995
62.61.132.83,10002,0.5,0.2493
62.61.132.72,7550,0.5,0.4995
62.4.254.89,3518,0.5,0.4995
62.4.254.58,12160,1,1
62.4.254.51,12512,0.5,0.2493
62.4.254.50,11538,0.5,0.749
62.4.254.49,6754,0.5,0.2493
62.4.254.43,4708,0.5,0.4995
62.4.254.239,8683,0.5,0.4995
62.4.254.215,294,0.5,0.4995
62.4.254.199,4797,0.5,0.749
62.4.254.190,4506,0.5,0.4995
62.4.254.164,10190,0.25,0.2498
62.4.254.158,6485,0.5,0.2493
62.4.254.136,987,0.5,0.4995
62.255.7.83,9133,0.5,0.2493
62.255.7.65,5510,0.5,0.2493
62.255.7.56,7104,0.5,0.4995
62.255.7.25,7872,0.5,0.4995
62.255.7.24,10233,0.5,0.2493
62.255.7.16,7093,0.5,0.4995
62.255.7.11,10515,0.5,0.4995
62.254.36.91,2088,0.5,0.2493
62.254.36.88,12510,0.5,0.2493
62.254.36.25,1888,0.5,0.4995
62.254.36.16,3363,0.5,0.2493
62.253.72.90,968,0.5,0.4995
62.253.72.81,7641,0.5,0.2493
62.253.72.80,3626,0.5,0.2493
62.253.72.72,1052,0.5,0.4995
62.253.72.48,8820,0.5,0.4995
62.253.72.33,4856,0.5,0.749
62.253.72.27,6615,0.5,0.2493
62.253.72.24,10360,0.5,0.4995
62.253.72.18,11017,0.5,0.749
62.253.3.210,11176,0.5,0.4995
62.253.3.201,6247,0.5,0.2493
62.253.3.170,5878,0.5,0.749
62.253.3.146,1026,0.5,0.4995
62.253.3.144,122,0.5,0.4995
62.252.73.193,9728,0.5,0.2493
62.252.60.210,11639,1,1
62.252.60.203,8149,0.5,0.749
62.252.60.200,9658,0.5,0.4995
62.252.60.185,95,0.5,0.4995
62.252.60.178,9954,0.5,0.2493
62.252.60.144,11114,0.5,0.4995
62.252.188.211,4380,0.5,0.2493
62.252.188.178,8629,0.5,0.4995
62.252.169.9,2594,0.5,0.4995
62.252.169.49,8027,0.5,0.4995
62.252.169.17,9814,0.5,0.4995
62.252.168.59,917,0.5,0.4995
62.252.168.57,9673,0.5,0.4995
62.252.168.41,7847,0.5,0.4995
62.252.168.35,722,0.5,0.4995
62.252.168.34,4190,0.5,0.2493
62.252.168.202,6690,0.5,0.2493
62.252.168.194,7513,0.5,0.4995
62.252.168.178,11871,1,1
62.252.168.154,10598,0.5,0.4995
62.252.168.144,4482,0.5,0.4995
62.252.115.64,12272,1,1
62.252.115.10,10616,0.5,0.749
62.245.136.57,6431,0.5,0.2493
62.24.252.65,11092,0.5,0.4995
62.24.252.49,3806,0.5,0.2493
62.24.252.35,11942,1,1
62.24.251.19,599,0.5,0.4995
62.24.251.10,7390,0.5,0.2493
62.24.203.49,7849,0.5,0.2493
62.24.201.75,7191,0.5,0.4995
62.24.201.205,10839,0.5,0.4995
62.24.201.194,5956,0.5,0.2493
62.24.201.143,11763,1,1
62.24.200.12,7312,0.5,0.4995
62.24.131.65,10525,0.5,0.4995
62.24.131.49,733,0.5,0.4995
62.212.253.9,11215,0.5,0.4995
62.212.253.24,5553,0.5,0.2493
62.212.253.16,11844,1,1
62.201.251.46,4866,0.5,0.749
62.201.251.39,5279,0.5,0.2493
62.201.251.38,8600,0.5,0.4995
62.201.251.33,2770,0.5,0.4995
62.201.251.31,1337,0.5,0.4995
62.201.251.25,4901,0.5,0.749
62.197.198.178,11898,1,1
62.197.198.171,2156,0.5,0.4995
62.197.198.169,8211,0.5,0.4995
62.183.170.90,12040,1,1
62.183.170.82,9470,0.5,0.4995
62.183.170.73,4896,0.5,0.2493
62.183.170.18,5984,0.5,0.749
62.183.170.16,8607,0.5,0.749
62.183.170.11,1178,0.5,0.2493
62.165.164.176,164,0.5,0.4995
62.165.164.155,958,0.5,0.4995
62.165.164.144,11335,0.5,0.4995
62.152.42.145,9635,0.5,0.2493
62.152.42.139,554,0.5,0.4995
62.152.42.137,2677,0.5,0.4995
62.150.89.211,12341,1,1
62.150.89.209,8369,0.5,0.4995
62.150.89.202,7936,0.5,0.4995
62.150.89.201,9410,0.5,0.2493
62.140.236.171,6150,0.5,0.749
62.140.236.169,256,0.5,0.4995
62.140.236.168,9098,0.5,0.4995
62.140.236.155,10583,0.25,0.2498
62.140.236.146,6384,0.5,0.749
62.127.145.9,10738,0.5,0.4995
62.127.145.27,10111,0.5,0.749
62.127.145.25,5067,0.5,0.749
62.127.145.178,485,0.5,0.4995
62.127.145.177,239,0.5,0.4995
62.127.145.176,191,0.5,0.4995
62.127.145.17,8354,0.5,0.4995
62.127.145.169,4598,0.5,0.2493
62.127.145.168,12271,1,1
62.127.145.11,2236,0.5,0.4995
62.127.145.10,9322,0.5,0.4995
62.101.36.206,9310,0.5,0.4995
62.101.36.200,7336,0.5,0.4995
62.101.36.199,181,0.5,0.4995
62.101.36.198,11123,0.5,0.4995
61.91.165.175,10899,0.5,0.4995
61.7.18.106,7475,0.5,0.4995
61.7.18.105,4453,0.5,0.2493
61.7.18.104,1373,0.5,0.4995
61.25.1.178,11924,1,1
61.25.1.170,94,0.5,0.4995
61.25.1.155,10037,0.5,0.4995
61.25.1.154,4613,0.5,0.4995
61.246.63.121,5845,0.5,0.4995
61.213.183.170,2994,0.5,0.4995
61.213.168.9,10021,0.5,0.4995
61.213.164.235,3707,0.5,0.2493
61.213.151.33,8387,0.5,0.4995
61.194.99.210,4112,0.5,0.2493
61.194.99.195,8004,0.5,0.749
61.194.99.187,597,0.5,0.4995
61.194.99.176,10697,0.5,0.4995
61.194.99.136,6164,0.5,0.749
61.19.12.218,12166,1,1
61.19.12.217,111,0.5,0.4995
61.19.12.209,7837,0.5,0.749
61.19.12.207,5989,0.5,0.749
61.130.26.200,4474,0.5,0.2493
61.111.58.11,4253,0.5,0.2493
61.11.153.240,5707,0.5,0.2493
61.11.153.234,3298,0.5,0.4995
61.11.153.232,7755,0.5,0.4995
60.210.22.210,4551,0.5,0.4995
60.210.22.171,12214,1,1
60.10.118.24,3916,0.5,0.2493
60.10.118.19,10668,0.5,0.4995
59.167.18.16,3325,0.5,0.4995
59.167.18.10,6263,0.5,0.749
59.167.145.9,9985,0.5,0.4995
59.167.145.19,5223,0.5,0.749
59.167.145.17,2869,0.5,0.4995
59.167.145.16,12456,0.5,0.4995
59.152.110.10,4714,0.5,0.4995
58.97.45.192,3563,0.5,0.2493
58.97.45.178,8862,0.5,0.4995
58.96.9.139,3993,0.5,0.2493
58.96.9.137,7511,0.5,0.4995
58.96.8.99,5045,0.5,0.2493
58.96.8.81,7714,0.5,0.2493
58.96.8.73,5677,0.5,0.2493
58.96.8.104,7114,0.5,0.4995
58.84.254.75,11328,0.5,0.4995
58.84.254.74,2613,0.5,0.4995
58.84.254.73,1828,0.5,0.4995
58.71.107.8,7863,0.5,0.4995
58.71.107.51,3337,0.5,0.4995
58.71.107.24,2569,0.5,0.4995
58.71.107.16,12025,1,1
58.28.25.8,2514,0.5,0.4995
58.28.25.10,11676,1,1
58.27.86.27,9479,0.5,0.4995
58.27.86.26,682,0.5,0.4995
58.27.86.25,9017,0.5,0.4995
58.27.86.19,5068,0.5,0.749
58.27.86.16,4676,0.5,0.4995
58.27.86.10,5333,0.5,0.4995
58.218.214.19,4279,0.5,0.2493
58.159.200.25,4794,0.5,0.2493
58.159.200.19,5068,0.5,0.749
58.159.200.18,452,0.5,0.4995
58.159.200.10,6850,0.5,0.2493
52.144.119.202,8553,0.5,0.4995
52.144.119.200,1310,0.5,0.4995
51.52.48.97,2123,0.5,0.4995
51.52.48.91,1786,0.5,0.4995
51.52.48.81,6465,0.5,0.4995
51.52.48.73,1180,0.5,0.2493
5.59.144.205,10201,0.5,0.4995
5.59.144.202,1968,0.5,0.2493
5.59.144.200,1126,0.5,0.2493
5.32.9.16,4488,0.5,0.2493
5.32.9.11,6960,0.5,0.749
5.22.191.248,181,0.5,0.4995
5.22.191.243,4535,0.5,0.4995
5.22.191.154,6650,0.5,0.2493
5.22.191.144,8,0.5,0.2493
5.22.191.138,8173,0.5,0.2493
5.22.191.136,8633,0.5,0.2493
5.20.1.106,11719,1,1
5.20.1.104,6798,0.5,0.2493
5.187.64.8,3298,0.5,0.4995
5.187.64.19,5203,0.5,0.2493
5.187.64.18,9767,0.5,0.2493
5.187.64.17,7720,0.5,0.2493
5.187.64.16,7598,0.5,0.2493
5.187.64.11,11618,1,1
5.187.64.10,156,0.5,0.4995
5.186.13.9,1995,0.5,0.2493
5.186.13.34,7711,0.5,0.2493
5.186.13.33,10090,0.5,0.4995
5.186.13.26,12177,1,1
5.186.13.11,3156,0.5,0.4995
5.178.43.80,12048,1,1
5.178.43.25,8882,0.5,0.4995
5.178.43.18,8185,0.5,0.4995
5.148.114.99,10117,0.5,0.2493
5.148.114.97,9189,0.5,0.4995
5.148.114.89,3367,0.5,0.4995
5.148.114.82,12261,1,1
5.102.166.8,1822,0.5,0.4995
5.102.166.11,5416,0.5,0.2493
5.102.166.10,3916,0.5,0.2493
49.231.57.41,7278,0.5,0.4995
49.231.57.34,7972,0.5,0.2493
49.231.57.33,9510,0.5,0.4995
49.231.57.27,10617,0.5,0.4995
49.231.112.8,6722,0.5,0.2493
49.231.112.19,6694,0.5,0.2493
46.47.1.169,11806,1,1
46.47.1.168,5958,0.5,0.749
46.42.84.136,2314,0.5,0.2493
46.33.76.18,10235,0.5,0.2493
46.33.75.105,4649,0.5,0.4995
46.238.98.250,9497,0.5,0.4995
46.238.98.242,8661,0.5,0.2493
46.238.98.241,7034,0.5,0.4995
46.238.98.235,10909,0.5,0.2493
46.228.223.176,6713,0.5,0.2493
46.228.223.175,9768,0.25,0.2498
46.228.223.168,7048,0.5,0.4995
46.19.226.202,12011,1,1
46.17.234.96,2780,0.5,0.4995
46.17.234.82,12120,1,1
46.17.234.74,7579,0.5,0.1241
46.17.234.73,7820,0.5,0.4995
46.17.234.72,4657,0.5,0.4995
46.165.154.249,9250,0.5,0.2493
46.165.154.241,3169,0.5,0.1241
46.165.154.238,8489,0.5,0.4995
46.165.154.230,11432,0.5,0.4995
45.64.189.41,4864,0.5,0.749
45.64.189.40,11864,1,1
45.64.189.38,8492,0.5,0.4995
45.121.219.225,5860,0.5,0.2493
45.121.219.219,6895,0.5,0.2493
45.121.219.217,5554,0.5,0.2493
45.121.219.210,12319,0.5,0.4995
45.121.219.202,8896,0.5,0.4995
43.245.194.144,7762,0.5,0.4995
43.245.194.138,1076,0.5,0.2493
43.245.194.136,8587,0.5,0.4995
43.225.35.74,5097,0.5,0.749
43.225.35.73,10061,0.5,0.749
43.225.35.72,12105,1,1
42.99.128.171,62,0.5,0.4995
42.99.128.168,5249,0.5,0.2493
42.99.128.160,10230,0.5,0.4995
42.127.234.81,1909,0.5,0.4995
42.127.234.26,6854,0.5,0.2493
42.127.234.25,12047,1,1
42.127.234.24,2445,0.5,0.2493
41.231.245.137,11138,0.5,0.4995
41.231.245.130,1949,0.5,0.4995
41.231.245.129,1410,0.5,0.4995
41.231.245.115,6906,0.5,0.2493
41.231.245.112,664,0.5,0.4995
41.213.128.144,8850,0.5,0.4995
41.213.128.137,882,0.5,0.4995
41.213.128.136,1757,0.5,0.4995
41.208.140.26,7628,0.5,0.2493
41.208.140.26,4784,0.5,0.2493
41.208.140.24,8793,0.5,0.4995
41.208.140.18,9777,0.5,0.4995
41.208.140.11,1244,0.5,0.2493
41.206.102.9,4879,0.5,0.2493
41.206.102.8,11679,1,1
41.206.102.24,6431,0.5,0.2493
41.206.102.19,12298,1,1
41.206.102.17,2005,0.5,0.2493
41.206.102.11,6383,0.5,0.749
41.206.100.9,6216,0.5,0.749
41.206.100.18,3890,0.5,0.2493
41.206.100.17,8339,0.5,0.4995
41.206.100.16,4746,0.5,0.4995
41.206.100.10,12436,1,1
41.191.219.82,8115,0.5,0.1241
41.191.219.80,754,0.5,0.4995
41.191.219.74,12132,1,1
41.191.219.73,5478,0.5,0.2493
41.191.219.72,9487,0.5,0.4995
41.190.142.8,3971,0.5,0.2493
41.190.142.10,3767,0.5,0.2493
41.181.159.81,6052,0.5,0.749
41.181.158.82,12558,0.5,0.4995
41.181.158.75,3726,0.5,0.2493
41.181.158.73,7590,0.5,0.2493
41.168.9.233,2689,0.5,0.4995
41.168.9.232,11857,1,1
41.168.9.227,10228,0.5,0.749
41.168.9.226,2758,0.5,0.4995
41.168.9.224,6692,0.5,0.2493
40.136.60.35,4942,0.5,0.749
40.136.60.19,11092,0.5,0.4995
40.136.60.17,9272,0.5,0.4995
38.93.140.8,7760,0.5,0.4995
38.93.140.25,6273,0.5,0.749
38.93.140.10,11785,1,1
38.87.49.170,4371,0.5,0.4995
38.87.49.169,1128,0.5,0.4995
38.69.238.89,6341,0.5,0.2493
38.69.238.56,8097,0.5,0.2493
38.29.168.243,9804,0.5,0.4995
38.29.168.240,10504,0.25,0.2498
38.29.168.171,10049,0.5,0.4995
38.29.168.153,8436,0.5,0.2493
38.29.168.138,12192,1,1
38.133.202.34,1610,0.5,0.4995
38.133.202.33,8015,0.5,0.4995
38.133.202.183,4457,0.5,0.4995
38.133.202.153,7057,0.5,0.4995
38.133.202.112,11386,0.5,0.4995
38.133.202.111,7735,0.5,0.2493
38.133.202.105,12349,1,1
37.98.225.144,364,0.5,0.4995
37.98.225.139,8386,0.5,0.4995
37.98.225.136,3329,0.5,0.4995
37.58.147.9,1419,0.5,0.4995
37.58.147.8,2940,0.5,0.4995
37.58.147.16,6877,0.5,0.2493
37.58.147.11,1138,0.5,0.2493
37.58.147.10,12524,1,1
37.29.19.98,2230,0.5,0.4995
37.29.19.82,5638,0.5,0.2493
37.29.19.120,642,0.5,0.4995
37.29.19.115,2844,0.5,0.4995
37.29.19.114,11427,0.5,0.4995
37.29.19.113,427,0.5,0.4995
37.29.19.112,4042,0.5,0.2493
37.29.19.107,1622,0.5,0.4995
37.110.193.160,6806,0.5,0.2493
37.110.193.152,8767,0.5,0.2493
37.110.193.144,5917,0.5,0.2493
37.110.193.139,705,0.5,0.4995
37.110.193.138,5929,0.5,0.2493
37.110.193.136,1567,0.5,0.4995
31.31.48.241,8503,0.5,0.4995
31.31.48.240,3920,0.5,0.2493
31.31.48.234,2658,0.5,0.4995
31.31.48.233,11968,1,1
31.31.48.232,8644,0.5,0.749
31.209.137.90,4404,0.5,0.4995
31.209.137.88,639,0.5,0.4995
31.205.250.217,5327,0.5,0.4995
31.205.250.210,7474,0.5,0.4995
31.205.250.208,6649,0.5,0.2493
31.205.250.202,1158,0.5,0.2493
31.172.32.8,9501,0.5,0.4995
31.172.32.19,6039,0.5,0.749
31.172.32.18,7936,0.5,0.4995
31.172.32.16,2719,0.5,0.4995
31.172.32.10,4606,0.5,0.4995
27.155.111.224,10933,0.5,0.2493
27.123.130.75,8788,0.5,0.4995
27.123.130.73,11600,1,1
27.109.0.74,7277,0.5,0.4995
27.109.0.72,7499,0.5,0.4995
24.96.54.48,9982,0.5,0.4995
24.96.54.107,8686,0.5,0.4995
24.41.193.75,5630,0.5,0.2493
24.41.193.114,7141,0.5,0.4995
24.244.52.67,1321,0.5,0.4995
24.244.52.64,2279,0.5,0.2493
24.244.52.32,7974,0.5,0.2493
24.244.3.145,6208,0.5,0.749
24.244.22.73,1490,0.5,0.4995
24.244.22.59,1520,0.5,0.2493
24.244.18.88,10066,0.5,0.749
24.244.18.65,7233,0.5,0.4995
24.244.17.27,657,0.5,0.4995
24.244.17.26,12439,0.5,0.4995
24.226.16.82,9859,0.5,0.4995
24.226.16.81,7508,0.5,0.4995
24.226.16.75,7998,0.5,0.4995
24.226.16.72,10810,0.5,0.4995
24.226.16.125,6026,0.5,0.749
24.226.16.123,1240,0.5,0.4995
24.226.16.121,10110,0.5,0.4995
24.226.16.115,7748,0.5,0.2493
24.220.113.40,1870,0.5,0.4995
24.220.113.35,10629,0.5,0.4995
24.220.113.33,5483,0.5,0.2493
24.220.113.27,1571,0.5,0.4995
24.200.239.194,3390,0.5,0.4995
24.200.239.186,1941,0.5,0.4995
24.200.120.8,1721,0.5,0.4995
24.200.120.10,9051,0.5,0.4995
24.156.140.99,8300,0.5,0.4995
24.156.140.89,3790,0.5,0.2493
24.156.140.88,8302,0.5,0.4995
24.156.140.64,9137,0.5,0.2493
24.156.130.194,6001,0.5,0.749
24.143.206.56,9753,0.5,0.2493
24.143.206.50,1973,0.5,0.4995
24.143.206.49,5036,0.5,0.2493
24.143.206.48,9440,0.5,0.2493
24.143.202.59,10848,0.5,0.749
24.143.193.57,478,0.5,0.4995
24.143.193.43,7893,0.5,0.2493
24.143.193.41,7007,0.5,0.4995
24.143.193.35,10291,0.5,0.4995
24.139.21.240,10088,0.5,0.4995
24.139.21.235,6514,0.5,0.2493
24.139.21.234,8242,0.5,0.4995
24.139.21.233,9746,0.5,0.2493
24.139.21.232,3173,0.5,0.4995
24.124.52.9,1040,0.5,0.4995
24.124.52.19,1322,0.5,0.4995
24.124.52.11,8541,0.5,0.4995
23.78.223.51,6106,0.5,0.749
23.78.222.115,5770,0.5,0.2493
23.78.220.10,10506,0.25,0.2498
23.78.143.9,6681,0.5,0.2493
23.78.143.16,10983,0.5,0.2493
23.78.143.11,4907,0.5,0.2493
23.78.143.10,1754,0.5,0.4995
23.77.237.43,791,0.5,0.4995
23.77.237.26,8808,0.5,0.4995
23.77.237.18,184,0.5,0.4995
23.77.236.138,10171,0.5,0.4995
23.77.202.9,2078,0.5,0.2493
23.77.202.11,3226,0.5,0.4995
23.76.156.27,11451,0.5,0.4995
23.76.156.25,3096,0.5,0.4995
23.76.153.72,5729,0.5,0.2493
23.76.153.56,6709,0.5,0.2493
23.76.153.40,9529,0.5,0.2493
23.75.23.169,17,0.5,0.2493
23.75.23.162,1593,0.5,0.4995
23.75.23.161,8848,0.5,0.4995
23.74.28.9,5082,0.5,0.749
23.74.28.51,287,0.5,0.4995
23.74.28.50,8145,0.5,0.2493
23.74.28.42,11261,0.5,0.4995
23.74.28.24,11075,0.5,0.4995
23.74.28.11,5914,0.5,0.749
23.74.28.10,11029,0.5,0.4995
23.74.2.104,2498,0.5,0.2493
